# NOT Spectrum, from Charlotte, reduced
6858.42545318605,4.1783960739117987e-16,5.014075288694158e-17
6861.80866718293,3.726562705122856e-16,4.471875246147427e-17
6865.1918811798205,3.3503644914500934e-16,4.020437389740112e-17
6868.57509517671,3.536084159357676e-16,4.243300991229211e-17
6871.958309173599,3.811754925174085e-16,4.574105910208902e-17
6875.341523170489,4.025747425745109e-16,4.8308969108941305e-17
6878.72473716737,4.006107454051901e-16,4.807328944862281e-17
6882.10795116426,3.8362331791352217e-16,4.603479814962266e-17
6885.49116516114,3.8236879715664056e-16,4.5884255658796863e-17
6888.87437915803,3.8705976121319e-16,4.64471713455828e-17
6892.257593154921,3.875058771166171e-16,4.650070525399405e-17
6895.64080715181,3.8441816148466475e-16,4.6130179378159766e-17
6899.0240211487,3.7667416355783e-16,4.5200899626939596e-17
6902.40723514558,3.8526378957209816e-16,4.6231654748651776e-17
6905.790449142471,4.0026254735231943e-16,4.803150568227833e-17
6909.1736631393605,4.044420359384455e-16,4.8533044312613456e-17
6912.5568771362405,4.0296201987380353e-16,4.835544238485642e-17
6915.9400911331295,4.014699455004901e-16,4.817639346005881e-17
6919.32330513002,4.0265320998934166e-16,4.8318385198721e-17
6922.70651912691,4.185953128890145e-16,5.023143754668174e-17
6926.08973312379,4.0557996072289387e-16,4.866959528674726e-17
6929.47294712068,3.970410736383849e-16,4.764492883660619e-17
6932.856161117571,3.8557268540775227e-16,4.626872224893027e-17
6936.239375114449,3.89128380184426e-16,4.669540562213112e-17
6939.62258911134,3.9686953535123417e-16,4.76243442421481e-17
6943.00580310823,3.9152489984101234e-16,4.6982987980921476e-17
6946.38901710511,3.9508383346337696e-16,4.741006001560523e-17
6949.772231102,3.9795749795478247e-16,4.7754899754573895e-17
6953.155445098891,3.932711578620095e-16,4.719253894344114e-17
6956.53865909578,3.977913378594592e-16,4.7734960543135104e-17
6959.9218730926705,4.1540757489711693e-16,4.984890898765403e-17
6963.3050870895495,4.0761180815017275e-16,4.8913416978020726e-17
6966.68830108644,3.9544349107079105e-16,4.745321892849492e-17
6970.07151508333,4.0003536869533577e-16,4.800424424344029e-17
6973.45472908021,4.181624099335975e-16,5.01794891920317e-17
6976.837943077099,4.134279485431964e-16,4.961135382518356e-17
6980.221157073989,4.037833385363507e-16,4.845400062436208e-17
6983.60437107088,4.075470879323862e-16,4.8905650551886346e-17
6986.98758506776,3.997924893490511e-16,4.797509872188613e-17
6990.37079906465,4.0216281962377507e-16,4.8259538354853006e-17
6993.754013061539,4.005565163309526e-16,4.806678195971431e-17
6997.137227058421,3.8573420253128276e-16,4.628810430375393e-17
7000.52044105531,3.93832427111057e-16,4.725989125332684e-17
7003.9036550522,3.8882506434247364e-16,4.6659007721096834e-17
7007.28686904909,3.775907269482528e-16,4.531088723379033e-17
7010.67008304597,3.953011386277322e-16,4.743613663532786e-17
7014.05329704286,4.059248036492642e-16,4.8710976437911706e-17
7017.436511039749,3.949920061443813e-16,4.7399040737325754e-17
7020.819725036629,3.934498733699895e-16,4.721398480439874e-17
7024.20293903352,3.8197429252378617e-16,4.583691510285434e-17
7027.58615303041,3.834210010744251e-16,4.601052012893101e-17
7030.96936702729,3.839681161650191e-16,4.6076173939802294e-17
7034.35258102418,3.9064725727468653e-16,4.687767087296238e-17
7037.735795021071,3.939955680251353e-16,4.7279468163016234e-17
7041.119009017959,3.924448225940606e-16,4.7093378711287274e-17
7044.50222301485,3.9081370072045326e-16,4.689764408645439e-17
7047.88543701173,3.8546313909681085e-16,4.62555766916173e-17
7051.2686510086205,3.9251537461291533e-16,4.710184495354984e-17
7054.651865005509,3.962205409530851e-16,4.754646491437021e-17
7058.03507900239,3.897940319753283e-16,4.67752838370394e-17
7061.418292999279,3.8689379442579014e-16,4.642725533109481e-17
7064.80150699617,3.819543567984738e-16,4.5834522815816855e-17
7068.184720993059,3.8347272952238377e-16,4.601672754268605e-17
7071.56793498994,3.7600346632029955e-16,4.512041595843594e-17
7074.95114898683,3.6912934143205826e-16,4.429552097184699e-17
7078.334362983721,3.8369918526548853e-16,4.604390223185862e-17
7081.717576980601,3.787191844673669e-16,4.544630213608403e-17
7085.10079097749,3.717149115273096e-16,4.4605789383277147e-17
7088.48400497438,3.7433512004398987e-16,4.4920214405278783e-17
7091.867218971271,3.7026721425166313e-16,4.443206571019957e-17
7095.25043296815,3.7221423488961702e-16,4.4665708186754043e-17
7098.6336469650405,3.692319609261619e-16,4.4307835311139425e-17
7102.0168609619295,3.672701337627988e-16,4.4072416051535856e-17
7105.4000749588095,3.7125734975683296e-16,4.455088197081995e-17
7108.783288955699,3.7194278926165087e-16,4.4633134711398104e-17
7112.16650295259,3.6284362558929737e-16,4.354123507071568e-17
7115.54971694948,3.624067278910244e-16,4.3488807346922926e-17
7118.93293094636,3.669973923630421e-16,4.4039687083565047e-17
7122.316144943249,3.726829215294007e-16,4.472195058352809e-17
7125.69935894014,3.680820560129294e-16,4.4169846721551524e-17
7129.08257293703,3.7549642069739543e-16,4.505957048368745e-17
7132.46578693391,3.7516529196433475e-16,4.5019835035720165e-17
7135.8490009308,3.821456837136764e-16,4.585748204564117e-17
7139.232214927691,3.8993267984895347e-16,4.6791921581874415e-17
7142.615428924571,3.7581706037877245e-16,4.5098047245452695e-17
7145.99864292146,3.884148165117238e-16,4.660977798140685e-17
7149.3818569183495,3.8269166492461666e-16,4.5922999790953997e-17
7152.76507091524,3.7872342015250244e-16,4.544681041830029e-17
7156.14828491212,3.8041756313946812e-16,4.565010757673617e-17
7159.531498909008,3.781361722709928e-16,4.5376340672519135e-17
7162.914712905899,3.642545852248696e-16,4.371055022698435e-17
7166.297926902779,3.4808888680999003e-16,4.17706664171988e-17
7169.68114089967,3.3444416775786927e-16,4.013330013094431e-17
7173.064354896559,3.3217766782813826e-16,3.986132013937659e-17
7176.44756889345,3.3784724000621155e-16,4.0541668800745385e-17
7179.83078289033,3.375324925340583e-16,4.0503899104086996e-17
7183.213996887221,3.3173933546784886e-16,3.980872025614186e-17
7186.597210884109,3.4234267775361283e-16,4.108112133043354e-17
7189.980424881,3.630879137546177e-16,4.3570549650554117e-17
7193.36363887788,3.4999716565775985e-16,4.199965987893118e-17
7196.74685287477,3.4977572914825906e-16,4.1973087497791084e-17
7200.1300668716585,3.642160957532379e-16,4.3705931490388547e-17
7203.51328086854,3.660005123325893e-16,4.3920061479910715e-17
7206.896494865429,3.8259817714060294e-16,4.591178125687235e-17
7210.27970886232,3.8872356484029144e-16,4.664682778083497e-17
7213.662922859209,3.8819274809061863e-16,4.6583129770874235e-17
7217.04613685609,3.837241117613209e-16,4.604689341135851e-17
7220.42935085298,3.7851502688818324e-16,4.5421803226581985e-17
7223.812564849871,3.724407101822029e-16,4.469288522186435e-17
7227.195778846751,3.5907629899519077e-16,4.3089155879422894e-17
7230.57899284364,3.507798754333485e-16,4.2093585052001814e-17
7233.96220684053,3.543662179745676e-16,4.252394615694811e-17
7237.3454208374205,3.5598524347048317e-16,4.271822921645798e-17
7240.7286348343005,3.489541982532307e-16,4.187450379038768e-17
7244.11184883119,3.409681348775786e-16,4.091617618530943e-17
7247.495062828079,3.650554157849072e-16,4.380664989418886e-17
7250.878276824959,3.672393016101784e-16,4.406871619322141e-17
7254.26149082185,3.608424256337406e-16,4.330109107604887e-17
7257.64470481874,3.592198258797676e-16,4.310637910557211e-17
7261.02791881563,3.8289226082743643e-16,4.594707129929237e-17
7264.41113281251,3.915886859236133e-16,4.699064231083359e-17
7267.794346809399,3.70053046163875e-16,4.4406365539664994e-17
7271.17756080629,3.6737905442166496e-16,4.4085486530599794e-17
7274.56077480318,3.8085070581845304e-16,4.570208469821436e-17
7277.94398880006,3.7813787868323797e-16,4.5376545441988556e-17
7281.32720279695,3.7024888528979274e-16,4.442986623477513e-17
7284.7104167938405,3.694013898806919e-16,4.4328166785683025e-17
7288.09363079072,3.7094567759535453e-16,4.451348131144254e-17
7291.4768447876095,3.7131130576593367e-16,4.455735669191204e-17
7294.860058784499,3.714824695655147e-16,4.457789634786176e-17
7298.24327278139,3.553944502318962e-16,4.264733402782754e-17
7301.62648677827,3.6131361174242536e-16,4.335763340909104e-17
7305.00970077516,3.6058344862797047e-16,4.3270013835356453e-17
7308.392914772049,3.697328420920391e-16,4.436794105104469e-17
7311.776128768929,3.7417068861624306e-16,4.4900482633949167e-17
7315.15934276582,3.752227936032885e-16,4.502673523239462e-17
7318.54255676271,3.8341048102771045e-16,4.600925772332525e-17
7321.9257707596,3.834521750734184e-16,4.601426100881021e-17
7325.30898475648,3.8878416293799206e-16,4.665409955255904e-17
7328.692198753371,3.9782000524331086e-16,4.77384006291973e-17
7332.075412750259,3.8826071670095474e-16,4.659128600411457e-17
7335.458626747141,3.7250042145744435e-16,4.470005057489332e-17
7338.8418407440295,3.634060267946645e-16,4.360872321535974e-17
7342.22505474092,3.7775411013638e-16,4.5330493216365604e-17
7345.608268737808,3.8490926609294066e-16,4.618911193115288e-17
7348.991482734691,3.7538370783913813e-16,4.504604494069657e-17
7352.374696731579,3.834360203095019e-16,4.6012322437140225e-17
7355.75791072847,3.9073467440099877e-16,4.688816092811985e-17
7359.14112472535,3.82483803645923e-16,4.5898056437510754e-17
7362.524338722241,3.802557760365983e-16,4.5630693124391794e-17
7365.90755271913,3.779419206310856e-16,4.535303047573027e-17
7369.290766716021,3.77116105621969e-16,4.525393267463628e-17
7372.673980712909,3.868726188396702e-16,4.6424714260760424e-17
7376.05719470979,3.8144512582874887e-16,4.577341509944986e-17
7379.44040870668,3.804605893101379e-16,4.5655270717216546e-17
7382.82362270357,3.804943420429563e-16,4.5659321045154755e-17
7386.20683670045,3.7462268839217705e-16,4.4954722607061246e-17
7389.59005069734,3.744518700747354e-16,4.4934224408968247e-17
7392.973264694229,3.880238145308002e-16,4.656285774369602e-17
7396.35647869112,3.894777283658493e-16,4.673732740390191e-17
7399.739692688,3.866087131139833e-16,4.639304557367799e-17
7403.12290668489,3.808043195661788e-16,4.569651834794146e-17
7406.50612068178,3.8184026792449124e-16,4.582083215093895e-17
7409.889334678671,3.8321742252391685e-16,4.5986090702870017e-17
7413.272548675551,3.6304695783186694e-16,4.356563493982403e-17
7416.65576267244,3.6125141824759485e-16,4.335017018971138e-17
7420.03897666933,3.812052257606708e-16,4.5744627091280494e-17
7423.42219066621,3.802604816402817e-16,4.56312577968338e-17
7426.8054046631005,3.6232986873560564e-16,4.3479584248272676e-17
7430.18861865999,3.641617051397297e-16,4.3699404616767566e-17
7433.57183265687,3.6806147985126485e-16,4.416737758215178e-17
7436.955046653759,3.6943975886100327e-16,4.433277106332039e-17
7440.338260650649,3.6645272679400846e-16,4.397432721528101e-17
7443.721474647529,3.476134807411812e-16,4.1713617688941745e-17
7447.10468864442,3.6743026698861405e-16,4.4091632038633683e-17
7450.48790264131,3.7166484347201777e-16,4.459978121664213e-17
7453.871116638199,3.535417935811098e-16,4.2425015229733174e-17
7457.25433063509,3.700711311970073e-16,4.4408535743640873e-17
7460.63754463197,3.752856208846887e-16,4.503427450616264e-17
7464.02075862886,3.6883575292632136e-16,4.426029035115856e-17
7467.40397262575,3.6119235354601647e-16,4.3343082425521977e-17
7470.78718662263,3.675441877031779e-16,4.410530252438135e-17
7474.1704006195205,3.5809040906319774e-16,4.2970849087583724e-17
7477.5536146164095,3.577564504067896e-16,4.293077404881475e-17
7480.936828613299,3.6386334129183704e-16,4.366360095502044e-17
7484.320042610179,3.5250607652178324e-16,4.2300729182613986e-17
7487.70325660707,3.4518010345934686e-16,4.142161241512162e-17
7491.08647060396,3.4740354691500756e-16,4.168842562980091e-17
7494.469684600841,3.4523696646278154e-16,4.142843597553378e-17
7497.852898597729,3.3914594799513854e-16,4.0697513759416625e-17
7501.23611259462,3.329892736389292e-16,3.99587128366715e-17
7504.619326591509,3.234903815555177e-16,3.881884578666212e-17
7508.002540588391,3.302404200572282e-16,3.962885040686738e-17
7511.38575458528,3.345478242551222e-16,4.014573891061466e-17
7514.768968582171,3.235883181866195e-16,3.883059818239434e-17
7518.152182579059,3.331640817713666e-16,3.997968981256399e-17
7521.535396575941,3.390502635635637e-16,4.068603162762764e-17
7524.9186105728295,3.3257371471356e-16,3.99088457656272e-17
7528.301824569709,3.273506561126916e-16,3.928207873352299e-17
7531.6850385666,3.220077039585414e-16,3.8640924475024966e-17
7535.068252563491,3.2398433963810577e-16,3.887812075657269e-17
7538.451466560379,3.2216328763898816e-16,3.8659594516678576e-17
7541.83468055727,3.133459335410558e-16,3.760151202492669e-17
7545.21789455415,3.2423273121866984e-16,3.890792774624038e-17
7548.60110855104,3.2016573093547555e-16,3.8419887712257065e-17
7551.98432254793,3.1079846205792686e-16,3.729581544695122e-17
7555.36753654481,3.2174017016999035e-16,3.860882042039884e-17
7558.750750541701,3.151696201506807e-16,3.782035441808168e-17
7562.13396453859,3.189458100811255e-16,3.827349720973506e-17
7565.51717853548,3.176589535576643e-16,3.811907442691971e-17
7568.90039253236,3.0655079529979483e-16,3.678609543597538e-17
7572.28360652925,3.0972025500438137e-16,3.716643060052576e-17
7575.66682052614,3.038296151007348e-16,3.645955381208817e-17
7579.05003452302,3.0636433739015597e-16,3.676372048681872e-17
7582.433248519909,3.0861584999448787e-16,3.7033901999338544e-17
7585.8164625168,2.6465931772480847e-16,3.175911812697702e-17
7589.19967651369,2.06512400430581e-16,2.478148805166972e-17
7592.58289051057,1.616975336802934e-16,1.940370404163521e-17
7595.96610450746,1.271679922734059e-16,1.5260159072808704e-17
7599.349318504351,1.2970765722191622e-16,1.5564918866629947e-17
7602.73253250124,1.4029543178930938e-16,1.6835451814717125e-17
7606.11574649812,1.7135984668599676e-16,2.056318160231961e-17
7609.49896049501,1.9605371698599475e-16,2.352644603831937e-17
7612.8821744919,2.1317317659109783e-16,2.5580781190931737e-17
7616.2653884887795,2.0805895927904973e-16,2.4967075113485966e-17
7619.64860248567,1.8349430231331302e-16,2.201931627759756e-17
7623.031816482559,1.7803878503626049e-16,2.1364654204351258e-17
7626.415030479449,1.8847988477339606e-16,2.2617586172807527e-17
7629.798244476329,1.9231169883251687e-16,2.3077403859902024e-17
7633.18145847322,2.0177174498340363e-16,2.4212609398008433e-17
7636.56467247011,2.0985240115029696e-16,2.5182288138035635e-17
7639.947886466999,2.1362624921549572e-16,2.5635149905859485e-17
7643.331100463879,2.212098398458917e-16,2.6545180781507005e-17
7646.71431446077,2.414906114089509e-16,2.8978873369074104e-17
7650.09752845766,2.438286430705814e-16,2.925943716846977e-17
7653.480742454541,2.503095459634336e-16,3.003714551561203e-17
7656.86395645143,2.501267486236525e-16,3.00152098348383e-17
7660.2471704483205,2.634696472465654e-16,3.161635766958785e-17
7663.6303844452,2.8731826821984684e-16,3.447819218638162e-17
7667.013598442091,2.8679559554929874e-16,3.441547146591585e-17
7670.396812438979,2.7563804219169367e-16,3.307656506300324e-17
7673.78002643587,2.8019254311210524e-16,3.362310517345263e-17
7677.16324043275,3.004493256706853e-16,3.605391908048224e-17
7680.546454429641,3.127198303556799e-16,3.7526379642681584e-17
7683.929668426529,2.9984225551942975e-16,3.5981070662331566e-17
7687.31288242342,2.9702263294769416e-16,3.5642715953723297e-17
7690.6960964203,2.937234214359273e-16,3.524681057231128e-17
7694.079310417191,2.8893470296913167e-16,3.4672164356295796e-17
7697.46252441408,2.9975731312102607e-16,3.597087757452313e-17
7700.84573841096,3.0753297159323e-16,3.69039565911876e-17
7704.228952407851,3.0840594028830505e-16,3.7008712834596604e-17
7707.612166404741,3.1509874722082633e-16,3.781184966649916e-17
7710.9953804016295,3.225340284306602e-16,3.870408341167922e-17
7714.378594398509,3.2895285368209286e-16,3.9474342441851144e-17
7717.7618083954,3.295828118370816e-16,3.954993742044979e-17
7721.14502239229,3.2038592715728964e-16,3.844631125887476e-17
7724.52823638917,3.0398377514032787e-16,3.6478053016839345e-17
7727.911450386059,3.08994239401951e-16,3.707930872823412e-17
7731.29466438295,3.1442432740611426e-16,3.773091928873371e-17
7734.67787837984,3.188888826443695e-16,3.8266665917324334e-17
7738.06109237672,3.204560883819954e-16,3.8454730605839444e-17
7741.44430637361,3.2339664682962985e-16,3.880759761955558e-17
7744.827520370501,3.2823984686565965e-16,3.9388781623879154e-17
7748.21073436739,3.270030354346357e-16,3.924036425215629e-17
7751.59394836427,3.273858169228072e-16,3.928629803073686e-17
7754.97716236116,3.315754143653348e-16,3.978904972384018e-17
7758.36037635805,3.3604775320309316e-16,4.0325730384371174e-17
7761.743590354929,3.36423367904892e-16,4.037080414858704e-17
7765.12680435182,3.3664555717666206e-16,4.0397466861199446e-17
7768.510018348709,3.4053299154059214e-16,4.0863958984871054e-17
7771.8932323456,3.348293675739301e-16,4.017952410887161e-17
7775.276446342479,3.409291954757492e-16,4.09115034570899e-17
7778.65966033937,3.4349572386539067e-16,4.1219486863846876e-17
7782.04287433626,3.359876697080372e-16,4.031852036496446e-17
7785.426088333149,3.41969404679585e-16,4.1036328561550194e-17
7788.809302330029,3.506280958702088e-16,4.207537150442506e-17
7792.19251632692,3.4901731248583017e-16,4.188207749829962e-17
7795.57573032381,3.597527754108496e-16,4.3170333049301945e-17
7798.9589443206905,3.631294543197943e-16,4.357553451837531e-17
7802.34215831758,3.5321234141823893e-16,4.238548097018867e-17
7805.72537231447,3.7020312181708717e-16,4.442437461805046e-17
7809.108586311359,3.6563956923840927e-16,4.387674830860911e-17
7812.491800308241,3.718619242110126e-16,4.462343090532151e-17
7815.875014305129,3.76935747487939e-16,4.523228969855268e-17
7819.25822830202,3.7452900185827603e-16,4.494348022299312e-17
7822.6414422989,3.589978074182372e-16,4.307973689018846e-17
7826.024656295791,3.5945782749316834e-16,4.31349392991802e-17
7829.407870292679,3.7413611304508815e-16,4.489633356541058e-17
7832.79108428957,3.774803311189924e-16,4.5297639734279086e-17
7836.17429828645,3.733263913664048e-16,4.4799166963968575e-17
7839.557512283341,3.62587027356629e-16,4.351044328279548e-17
7842.94072628023,3.5882995507963074e-16,4.305959460955569e-17
7846.32394027711,3.610185503426717e-16,4.33222260411206e-17
7849.7071542740005,3.774686571007593e-16,4.5296238852091115e-17
7853.090368270891,3.567087243683817e-16,4.2805046924205807e-17
7856.473582267779,3.5366339408027056e-16,4.243960728963247e-17
7859.856796264659,3.6651562431678294e-16,4.398187491801395e-17
7863.24001026155,3.6340282041131117e-16,4.3608338449357336e-17
7866.623224258441,3.5942860075345817e-16,4.313143209041498e-17
7870.006438255329,3.648471846820121e-16,4.378166216184145e-17
7873.389652252209,3.714047665561309e-16,4.456857198673571e-17
7876.7728662491,3.6906220921418693e-16,4.428746510570243e-17
7880.156080245991,3.578438608303619e-16,4.294126329964343e-17
7883.53929424287,3.5822173070672265e-16,4.298660768480672e-17
7886.92250823976,3.653856881494812e-16,4.384628257793774e-17
7890.305722236651,3.6760152412534487e-16,4.411218289504138e-17
7893.68893623354,3.679963160893562e-16,4.415955793072274e-17
7897.0721502304195,3.602759692266253e-16,4.3233116307195037e-17
7900.4553642273095,3.558163771739489e-16,4.2697965260873866e-17
7903.8385782242,3.69899624249945e-16,4.43879549099934e-17
7907.221792221079,3.770861973018397e-16,4.525034367622076e-17
7910.60500621797,3.717016817289749e-16,4.4604201807476984e-17
7913.988220214859,3.7257963958634234e-16,4.4709556750361077e-17
7917.37143421175,3.735315218909571e-16,4.482378262691485e-17
7920.754648208629,3.618046559044838e-16,4.341655870853805e-17
7924.13786220552,3.607242609447342e-16,4.3286911313368104e-17
7927.52107620241,3.6551339712247166e-16,4.3861607654696597e-17
7930.904290199301,3.799963411031256e-16,4.559956093237507e-17
7934.287504196179,3.807253423169729e-16,4.5687041078036747e-17
7937.67071819307,3.6242819839098095e-16,4.3491383806917716e-17
7941.05393218996,3.581911600484665e-16,4.298293920581598e-17
7944.43714618684,3.610830524843719e-16,4.3329966298124626e-17
7947.8203601837295,3.6919063547007366e-16,4.4302876256408835e-17
7951.20357418062,3.6665102978787453e-16,4.399812357454494e-17
7954.586788177509,3.5652095814012734e-16,4.278251497681528e-17
7957.970002174391,3.566504263943662e-16,4.2798051167323944e-17
7961.353216171279,3.5999737846269623e-16,4.3199685415523545e-17
7964.73643016817,3.614624163723761e-16,4.337548996468513e-17
7968.11964416506,3.4347549974042954e-16,4.1217059968851544e-17
7971.502858161941,3.5412212111592844e-16,4.249465453391141e-17
7974.886072158829,3.599987362962281e-16,4.319984835554737e-17
7978.26928615572,3.437238807493394e-16,4.124686568992073e-17
7981.6525001526,3.5160645304612496e-16,4.2192774365534995e-17
7985.035714149491,3.624012437609601e-16,4.3488149251315207e-17
7988.41892814638,3.5603085246828003e-16,4.27237022961936e-17
7991.8021421432595,3.460851323586036e-16,4.153021588303243e-17
7995.18535614015,3.4070491433677757e-16,4.088458972041331e-17
7998.568570137041,3.4536004696082934e-16,4.144320563529952e-17
8001.951784133929,3.449685373863611e-16,4.1396224486363334e-17
8005.334998130809,3.3132632273434235e-16,3.975915872812108e-17
8008.7182121277,3.334350718282364e-16,4.0012208619388367e-17
8012.101426124591,3.565489453373446e-16,4.278587344048135e-17
8015.484640121479,3.443660198731029e-16,4.1323922384772346e-17
8018.867854118359,3.4508645359717565e-16,4.141037443166108e-17
8022.25106811525,3.465256314771644e-16,4.158307577725973e-17
8025.634282112141,3.511986495318326e-16,4.214383794381991e-17
8029.01749610902,3.555756203857882e-16,4.266907444629458e-17
8032.40071010591,3.422943394371641e-16,4.107532073245969e-17
8035.7839241028005,3.3067382627133584e-16,3.9680859152560297e-17
8039.167138099691,3.3126794466671508e-16,3.9752153360005805e-17
8042.550352096569,3.377442986830575e-16,4.05293158419669e-17
8045.933566093459,3.4293381023983535e-16,4.115205722878024e-17
8049.31678009035,3.446396902917117e-16,4.1356762835005406e-17
8052.69999408723,3.422969298263976e-16,4.107563157916771e-17
8056.08320808412,3.526472461415048e-16,4.231766953698057e-17
8059.466422081009,3.500214462093629e-16,4.200257354512355e-17
8062.8496360779,3.331807932103504e-16,3.9981695185242045e-17
8066.23285007478,3.394728603204673e-16,4.0736743238456075e-17
8069.61606407167,3.471857261863485e-16,4.166228714236182e-17
8072.99927806856,3.3552755054455403e-16,4.026330606534648e-17
8076.382492065451,3.284516706112964e-16,3.9414200473355565e-17
8079.765706062329,3.347945281081947e-16,4.017534337298336e-17
8083.14892005922,3.331685264189336e-16,3.998022317027203e-17
8086.5321340561095,3.2633013560375395e-16,3.9159616272450475e-17
8089.91534805299,3.3258247986618214e-16,3.9909897583941855e-17
8093.298562049879,3.3941295569139353e-16,4.072955468296722e-17
8096.68177604677,3.247160678417062e-16,3.8965928141004744e-17
8100.064990043659,3.322442768913256e-16,3.986931322695907e-17
8103.448204040541,3.4577160843556463e-16,4.149259301226776e-17
8106.831418037429,3.4313392529262095e-16,4.1176071035114514e-17
8110.21463203432,3.323567726369729e-16,3.9882812716436746e-17
8113.5978460312,3.2024733372378567e-16,3.842968004685428e-17
8116.981060028091,3.114159266463775e-16,3.73699111975653e-17
8120.364274024979,3.040643190293949e-16,3.6487718283527386e-17
8123.74748802187,3.068512605106877e-16,3.6822151261282524e-17
8127.13070201875,3.104459721711803e-16,3.725351666054164e-17
8130.5139160156405,3.2762034883978585e-16,3.93144418607743e-17
8133.8971300125295,3.2081010732501247e-16,3.84972128790015e-17
8137.28034400942,3.1149327078708317e-16,3.737919249444998e-17
8140.6635580063,2.965193625853294e-16,3.558232351023953e-17
8144.046772003191,3.042795321203079e-16,3.651354385443695e-17
8147.429986000079,3.093393564426025e-16,3.71207227731123e-17
8150.813199996959,2.8111922507121507e-16,3.373430700854581e-17
8154.19641399385,2.722360174903815e-16,3.266832209884578e-17
8157.579627990741,2.780709999977977e-16,3.336851999973573e-17
8160.962841987629,2.8464121363278726e-16,3.415694563593447e-17
8164.346055984509,2.8580202278024975e-16,3.4296242733629966e-17
8167.7292699814,2.760694669232457e-16,3.312833603078948e-17
8171.112483978291,2.74072884891086e-16,3.288874618693032e-17
8174.4956979751705,2.8444363955841275e-16,3.4133236747009527e-17
8177.8789119720595,2.850495734019477e-16,3.4205948808233726e-17
8181.26212596895,2.822357997097619e-16,3.3868295965171423e-17
8184.645339965841,2.777689185142169e-16,3.3332270221706025e-17
8188.028553962719,2.805428870358654e-16,3.366514644430385e-17
8191.411767959609,2.9249554426238107e-16,3.5099465311485726e-17
8194.7949819565,2.9433659118795845e-16,3.532039094255501e-17
8198.17819595338,3.014553447893889e-16,3.617464137472667e-17
8201.561409950269,2.983322959153984e-16,3.579987550984781e-17
8204.94462394716,3.0025681975293355e-16,3.603081837035202e-17
8208.32783794405,3.037564731111659e-16,3.645077677333991e-17
8211.71105194093,2.9665934228437034e-16,3.559912107412444e-17
8215.09426593782,2.5545686341392296e-16,3.065482360967075e-17
8218.477479934709,2.4347319820992507e-16,2.921678378519101e-17
8221.86069393159,2.463002601972083e-16,2.9556031223664994e-17
8225.24390792848,2.5585958233459954e-16,3.070314988015194e-17
8228.62712192537,2.795182841682549e-16,3.354219410019059e-17
8232.01033592226,2.745941282687778e-16,3.295129539225333e-17
8235.393549919141,2.818047508691508e-16,3.38165701042981e-17
8238.77676391603,2.9149764179726607e-16,3.4979717015671925e-17
8242.15997791292,2.9140551936192784e-16,3.496866232343134e-17
8245.54319190981,2.9215167043765645e-16,3.5058200452518774e-17
8248.92640590669,2.7640172328069684e-16,3.316820679368362e-17
8252.309619903579,2.6365065539182404e-16,3.163807864701888e-17
8255.69283390047,2.795552365369396e-16,3.354662838443275e-17
8259.07604789735,2.879126661324329e-16,3.4549519935891945e-17
8262.45926189424,2.728028818022311e-16,3.2736345816267734e-17
8265.84247589113,2.706829549061568e-16,3.2481954588738817e-17
8269.22568988801,2.7127069409256807e-16,3.255248329110817e-17
8272.6089038849,2.6777970280509466e-16,3.2133564336611357e-17
8275.992117881791,2.8500583213886695e-16,3.420069985666403e-17
8279.375331878678,2.7569017716904466e-16,3.3082821260285357e-17
8282.758545875558,2.603086315933083e-16,3.1237035791196994e-17
8286.14175987245,2.736924037835146e-16,3.284308845402175e-17
8289.52497386934,2.930442434282536e-16,3.5165309211390433e-17
8292.90818786623,2.8546179618065866e-16,3.425541554167904e-17
8296.291401863109,2.851965764181638e-16,3.4223589170179654e-17
8299.67461586,2.835930971457373e-16,3.4031171657488474e-17
8303.05782985689,2.765611709575454e-16,3.3187340514905445e-17
8306.44104385378,2.736652282780561e-16,3.283982739336673e-17
8309.82425785066,2.7400118232917666e-16,3.28801418795012e-17
8313.20747184755,2.905437742065388e-16,3.486525290478466e-17
8316.590685844441,2.7880105371750585e-16,3.34561264461007e-17
8319.973899841321,2.915819150483112e-16,3.4989829805797343e-17
8323.357113838209,2.860153616801213e-16,3.4321843401614554e-17
8326.7403278351,2.902450068934691e-16,3.482940082721629e-17
8330.12354183198,2.8562664944132603e-16,3.427519793295912e-17
8333.50675582887,2.752755790693357e-16,3.303306948832028e-17
8336.88996982576,2.8047922400952534e-16,3.365750688114304e-17
8340.27318382265,2.955843568265305e-16,3.547012281918366e-17
8343.65639781953,3.01701615289857e-16,3.6204193834782836e-17
8347.03961181642,3.058699115216118e-16,3.6704389382593417e-17
8350.42282581331,3.2888393486243426e-16,3.946607218349211e-17
8353.8060398102,3.1585252339221005e-16,3.7902302807065206e-17
8357.18925380708,2.959239598547612e-16,3.551087518257134e-17
8360.57246780397,2.881269580972578e-16,3.4575234971670933e-17
8363.955681800859,2.988070410096289e-16,3.5856844921155466e-17
8367.33889579774,3.1150070559543986e-16,3.738008467145278e-17
8370.72210979463,3.0290214268179996e-16,3.634825712181599e-17
8374.10532379152,2.952979712129534e-16,3.543575654555441e-17
8377.48853778841,2.9842456991438807e-16,3.581094838972657e-17
8380.871751785291,3.123651600965846e-16,3.748381921159015e-17
8384.25496578218,3.166672215002975e-16,3.80000665800357e-17
